PublicationID	PublicationYear
35214644	2022
35024109	2021
27789754	2017
36160407	2022
28435522	2017
31530856	2019
33929486	2021
27902325	2017
32700530	2020
32887892	2020
31592161	2019
35932761	2022
26284550	2015
29260861	2018
35023301	2022
33668313	2021
31209405	2019
34584952	2021
25418420	2015
37177269	2023
28938563	2017
35912861	2022
32252223	2020
27399790	2016
28710920	2017
PPR287268	2021
35528048	2022
27367665	2016
33724769	2021
28950029	2017
34667109	2022
28451690	2017
34577653	2021
28769061	2017
25586260	2013
34179781	2021
34929567	2022
25897604	2015
34862519	2021
37283464	2023
40362572	2025
40753760	2025
28637873	2017
28637278	2017
40737434	2025
31134302	2019
25054442	2014
33275809	2021
40625526	2024
33870988	2021
29555911	2018
32461371	2020
36586406	2023
37188812	2023
27224530	2016
36688097	2023
34530889	2021
26689258	2015
29453154	2018
26879590	2016
32056466	2020
34737421	2022
21920027	2011
26318455	2015
31387870	2019
39441638	2024
31852801	2019
37223265	2023
32228854	2020
27908751	2017
30927017	2019
40527893	2025
31257893	2019
34305141	2020
31696314	2019
37107190	2023
30367053	2018
24887478	2014
39081717	2024
36033694	2022
35293277	2022
29227674	2018
28559248	2017
39470281	2024
23324606	2013
25624450	2015
32216745	2020
25301560	2014
34932587	2021
33438037	2021
23906761	2013
33087759	2020
31234464	2019
34296421	2021
23991133	2013
31768400	2019
30409910	2019
24600035	2014
29382719	2018
26053396	2015
30655545	2019
36057256	2022
33027774	2021
33974910	2021
31187995	2019
26195724	2015
29180448	2018
35256952	2022
34056993	2021
35268640	2022
30287479	2018
32887407	2020
36865524	2022
32994435	2020
29950304	2018
32027618	2020
34061598	2021
36941245	2023
29928568	2018
25817994	2015
34685626	2021
27208171	2016
PPR355128	2021
37816743	2023
30870979	2019
23819767	2013
32365744	2020
32924494	2020
34267347	2022
31357624	2019
33852832	2021
35896714	2022
24696343	2014
34126284	2021
38936360	2024
23973337	2013
PPR644615	2023
28600529	2017
31972156	2020
34799573	2021
32737079	2020
PPR454900	2022
29891818	2018
27411893	2016
35260565	2022
29992960	2018
29760216	2018
30996934	2019
35471080	2022
33449875	2021
26858927	2016
30483298	2018
32697437	2020
31724825	2020
27231124	2016
23684552	2013
32738178	2020
23740997	2013
35428691	2022
37772835	2023
23395822	2013
22449326	2012
29666188	2018
26827774	2016
PPR664541	2023
41394087	2025
24626935	2014
36297367	2022
25895141	2015
36185380	2022
35517470	2020
31263575	2019
38256226	2024
31591283	2019
34940282	2021
23996492	2013
39082816	2024
35284851	2022
31419281	2020
32710982	2020
35328445	2022
35953030	2022
35887287	2022
31221799	2019
32551894	2020
33431849	2021
28358389	2017
37845006	2023
33436771	2021
27514510	2016
29481610	2018
38824166	2024
23750476	2013
PMC4144656	2014
31397162	2019
36134293	2020
27028639	2016
26676578	2015
30723161	2019
35078985	2022
PPR259211	2020
34959661	2021
34916191	2021
33391507	2021
26788987	2016
32302352	2020
30778749	2019
26268370	2015
35907918	2022
26344899	2016
25072929	2014
28261325	2017
31039149	2019
29161511	2018
35308404	2022
24316020	2014
35238490	2022
25712142	2015
25243411	2014
31811216	2019
PPR186001	2020
28890953	2014
28512660	2017
38950861	2024
32623963	2020
30867440	2019
37388687	2023
31216874	2020
29847789	2018
26540271	2015
31342597	2019
28510609	2017
25978680	2015
38698940	2024
31462504	2019
40769408	2025
32849331	2020
26001568	2015
37484224	2023
31383871	2019
29470422	2018
35538266	2022
28750054	2017
31882829	2019
34558391	2022
38523189	2024
PPR229499	2020
32810222	2020
34145291	2021
27586327	2016
33045004	2020
25822527	2015
23810806	2013
35205690	2022
37406301	2023
38274126	2024
36230887	2022
34989866	2022
33304996	2019
36864023	2023
35416150	2022
PPR318931	2021
33917864	2021
28683141	2017
39083418	2024
26973654	2016
35224495	2022
31634480	2020
38818489	2022
31287617	2020
35862777	2022
39261724	2024
33468191	2021
37989313	2023
24875139	2014
31118237	2019
34643438	2021
26148237	2016
28369667	2017
33580170	2021
30925703	2019
32581091	2020
37403077	2023
26628149	2015
25489923	2014
PMC7157476	2017
37556357	2023
29301238	2017
29772094	2018
26109069	2015
30111705	2018
33672772	2021
24591205	2014
30445792	2018
27605058	2016
34451866	2021
28963343	2017
22762190	2012
36229679	2023
36088370	2022
32142185	2020
35192096	2022
33159116	2020
32557571	2020
24814969	2014
34065631	2021
34295938	2021
40155973	2025
34567049	2021
41234294	2026
38204914	2024
25999949	2015
31876113	2020
31548523	2017
33842007	2021
33909065	2021
36167830	2022
26671532	2016
37285422	2023
27669574	2016
34234269	2022
29866909	2018
34163753	2021
35809570	2022
30108770	2017
33354503	2020
31057738	2019
33707571	2021
39348543	2024
40862973	2025
35518710	2019
32510959	2020
38933150	2022
28972140	2017
38089931	2023
30727784	2019
40301574	2025
23637968	2013
29958062	2018
28448121	2017
36334191	2023
PPR188033	2020
30905759	2019
33586684	2021
27681597	2016
27489291	2016
35032057	2022
29335634	2018
39159293	2024
32744131	2020
25752613	2015
30449075	2018
29430837	2018
29800374	2018
27105343	2016
37554129	2023
40325996	2025
PMC12227065	2025
PPR290894	2021
28514856	2017
33137810	2020
32880389	2020
33260648	2020
27527230	2016
35688934	2022
PPR390427	2021
36781172	2023
28008969	2016
34074287	2021
30971701	2019
25411044	2014
40608666	2025
40583841	2025
35238683	2022
28731438	2017
PPR639643	2023
36517806	2022
30559180	2019
29899472	2018
29187587	2018
31465434	2019
23891937	2013
36609558	2023
36377428	2022
32599005	2020
28780040	2017
35099616	2022
28028176	2017
32464202	2020
23234607	2013
34043078	2021
33495307	2021
28893902	2017
28955870	2016
PPR297430	2021
25346686	2014
25523746	2015
38591056	2024
27854156	2017
29440271	2018
32753591	2020
35488005	2022
34429118	2021
28817634	2017
26552681	2016
31685885	2019
38968120	2024
35990694	2022
25432760	2014
31943488	2020
34646979	2021
34663870	2021
33962629	2021
36513793	2022
35853994	2022
37225977	2023
31704587	2019
28288347	2017
28349680	2017
24012635	2013
36049377	2022
36749723	2023
30217009	2018
31767852	2019
28817679	2017
36276641	2022
35198984	2022
29460615	2018
32538738	2020
27327585	2016
34767799	2021
39540650	2024
30626284	2019
38614093	2024
31554812	2019
29679060	2018
28523739	2017
23462534	2013
24863527	2014
25229647	2014
31848417	2019
26280010	2015
33484499	2021
31317739	2019
25912234	2015
23072568	2012
37595872	2023
31228490	2019
36287978	2022
31071198	2019
28280373	2017
29648611	2018
34456900	2021
33784403	2021
33925394	2021
38090101	2023
30793043	2019
30125619	2019
22804627	2012
34685018	2021
37708384	2023
PPR846417	2024
37460462	2023
37227050	2023
28668126	2017
35312359	2022
31484720	2019
26152929	2015
33182550	2020
30323890	2018
23509991	2013
37463890	2023
39973975	2025
32078293	2020
25538624	2014
32390710	2020
30996912	2019
23668364	2013
35128539	2021
34299488	2021
32789971	2021
37312434	2023
35774142	2022
32868760	2020
28489849	2017
35044085	2022
33176158	2021
36260993	2022
35062273	2021
28151637	2017
34030575	2021
31879348	2020
29046806	2017
33921810	2021
20408728	2009
PPR350311	2021
27052467	2016
29515860	2018
30380840	2019
28535664	2017
30446251	2018
26487718	2015
26345206	2015
26695368	2016
33480159	2021
39957901	2025
38052775	2023
37894842	2023
35069563	2021
35497760	2020
35347236	2022
36698311	2023
38597656	2024
34445192	2021
22952969	2012
31083990	2019
32430399	2020
35468937	2022
33158990	2021
37846297	2023
35746726	2022
PPR299761	2021
36851916	2023
36406861	2022
36199327	2022
26567970	2015
24863561	2014
25538240	2015
34552217	2022
PPR436942	2021
27914169	2017
33968990	2021
25153794	2014
34551965	2021
32747565	2020
34013346	2021
38742153	2024
26221972	2015
27606705	2016
34592608	2021
36261419	2022
30187160	2018
32554495	2020
29312893	2017
34641507	2021
31941950	2020
29700410	2018
36422975	2022
35090088	2022
PPR283118	2021
31673305	2019
40434646	2025
34858709	2021
34543625	2021
27867058	2017
36520493	2023
35637282	2022
40221417	2025
32192177	2020
31965637	2020
35688005	2022
34192314	2021
30068608	2018
25671301	2015
33524049	2021
28197311	2017
28729665	2017
28247415	2017
30006374	2018
US2011160436	2011
22355345	2012
25163606	2014
31053572	2019
PPR117026	2020
33068039	2021
26071243	2015
29858245	2018
30451826	2018
27883077	2016
28378801	2017
25855658	2015
36094045	2022
27288409	2016
28871249	2017
33242418	2020
29436155	2018
38324683	2024
39500897	2024
27216446	2016
PPR116521	2020
28850777	2017
28072841	2017
21815621	2011
31394847	2019
24379088	2013
34404805	2021
37122631	2023
34974521	2022
35316032	2022
31914456	2020
36014370	2022
26252476	2015
36629048	2023
27185291	2016
31501610	2019
32340383	2020
31841557	2019
28257888	2017
26341360	2015
32310221	2020
PPR425067	2021
30651545	2019
33184451	2020
28708377	2017
31362986	2019
PPR272555	2021
34759826	2021
33735319	2021
31649845	2019
29053253	2018
26451841	2015
37996475	2023
27936141	2016
34345219	2021
28768733	2017
35833116	2022
24495736	2014
24333591	2014
36821822	2023
26545237	2015
36232735	2022
26745345	2016
25195494	2014
26582609	2016
28536676	2017
27162639	2016
23086900	2012
31640718	2019
27610650	2016
30141626	2018
34495817	2022
37586370	2023
35474238	2022
29762161	2018
26266824	2015
32409575	2020
40187727	2026
28459059	2017
37129848	2023
34884501	2021
33532673	2021
25671694	2015
27806312	2016
24182183	2013
29293309	2018
27779234	2016
28446613	2017
26636098	2015
38806676	2024
28290506	2017
25278018	2014
39532095	2025
26449325	2015
33786415	2021
39390211	2024
30477248	2018
29467422	2018
26536069	2015
32542107	2020
30726710	2019
32518157	2020
28182324	2017
34825161	2021
37258672	2023
35756842	2022
30783498	2019
32790645	2020
33436840	2021
33976881	2021
34341383	2021
36937574	2023
33717081	2021
30850533	2019
33916983	2021
36319752	2022
33854044	2021
30731240	2019
25495885	2015
34667951	2021
28128528	2017
31035532	2019
38352678	2024
24755004	2014
26456171	2015
22885687	2013
37376200	2023
39781293	2025
36151884	2022
36914633	2023
39002130	2024
26476917	2015
31931008	2020
41028750	2025
33203757	2020
30375705	2019
32086516	2020
38707314	2024
28599497	2017
28898093	2017
30353731	2018
35819848	2022
29732889	2018
34957381	2022
30617240	2019
33824395	2021
38459338	2025
34133917	2021
29088096	2017
30796163	2019
25542792	2015
24753259	2014
PPR276936	2021
31515273	2019
30530595	2019
36917882	2023
31531399	2019
33501768	2021
21700444	2011
31776413	2019
29052959	2018
34750352	2021
24878961	2014
34576027	2021
30546472	2018
35618709	2022
34745852	2021
28991504	2018
32142609	2020
26993662	2016
33535026	2021
31570524	2019
31301102	2020
40852214	2025
36092144	2022
34136093	2021
26152732	2016
28702369	2017
37894080	2023
35170849	2022
33138352	2020
36178149	2022
33727230	2021
34221862	2021
26135134	2015
34185362	2021
28972144	2017
36835588	2023
31645596	2019
30766971	2018
26627827	2016
39907429	2025
28216573	2017
24012675	2013
23448527	2013
24289409	2013
32290394	2020
30445491	2018
34704055	2021
29463709	2018
37192303	2023
31393717	2019
37000857	2023
25232298	2014
34533174	2021
26014146	2015
33184368	2020
31547423	2019
33920111	2021
30507063	2019
41327309	2025
23703950	2013
23754468	2013
26635351	2016
31774398	2019
26701602	2015
32320673	2020
36144064	2022
34829790	2021
29930740	2018
37217466	2023
24338017	2014
24594736	2014
28887383	2017
31544814	2019
33987949	2021
32296440	2020
27791457	2017
32358559	2020
32075963	2020
25659966	2015
26643956	2016
36189081	2022
37508560	2023
29494518	2018
29795184	2018
33173010	2021
36346696	2022
30617180	2019
32913217	2020
29290804	2018
36246734	2022
33468691	2021
31658364	2020
PPR536435	2022
23126430	2012
38881900	2024
30634620	2019
37818074	2023
35625822	2022
38616080	2024
37507705	2023
31136076	2019
28289093	2017
38190651	2024
25082146	2015
PPR247573	2020
30566365	2019
38455057	2024
31748533	2019
24859015	2014
25775934	2015
33627070	2021
33665572	2021
29581486	2018
29518975	2018
32241910	2020
28810662	2017
23968158	2013
34737357	2022
25060773	2014
31080171	2019
28813004	2017
32098767	2020
39127707	2024
35529389	2019
36626902	2023
35372043	2022
33826885	2021
PPR241644	2020
35253001	2022
35497855	2020
29490241	2018
29436901	2018
PPR693094	2023
36194009	2022
27129233	2016
23661708	2013
23616577	2013
33397721	2021
32089982	2020
27449907	2016
31689976	2019
37887136	2023
29641181	2018
29296932	2017
26538519	2015
24030713	2013
25101631	2014
34248642	2021
34653770	2022
35568195	2022
36551109	2022
28848047	2017
26458144	2015
29534682	2018
36449662	2023
PPR564947	2022
31043459	2019
27385587	2016
29327580	2018
36207403	2023
33530572	2021
34879110	2021
33052222	2020
36435827	2022
35064091	2022
39861764	2025
35581674	2022
PPR201706	2020
29308725	2018
39756024	2025
35978573	2022
38709871	2024
31762965	2019
28893174	2017
38893345	2024
34652941	2021
29472360	2018
27044744	2016
26825549	2016
27472381	2016
29507234	2018
26649649	2016
30082873	2018
28000709	2016
30940566	2019
31337703	2019
35739114	2022
35411005	2022
36642181	2023
31226519	2019
32422893	2020
33752569	2021
26933050	2016
28514955	2017
27323778	2016
39087267	2024
25442712	2015
PPR219871	2020
26829648	2016
30142160	2018
34524728	2021
29467192	2018
38543184	2024
28055305	2017
25136616	2014
37666836	2023
40324045	2025
37504860	2023
34200197	2021
36291728	2022
31933469	2020
35273608	2022
26901393	2016
31081803	2019
30832908	2019
33842774	2021
29994899	2018
26045555	2015
40117887	2025
27601469	2016
37623743	2023
35383192	2022
29682888	2018
25979342	2015
20565729	2010
40387011	2025
35263576	2022
32690700	2020
37169797	2023
34158483	2021
27801621	2016
33521601	2021
36547293	2022
34168831	2021
30545939	2019
26001728	2015
35755945	2022
30882198	2019
38031350	2023
23176598	2012
31107136	2019
31460140	2019
36835382	2023
25901739	2015
38075291	2023
27859766	2017
PPR442789	2022
36613764	2022
31156041	2019
35323412	2022
30996857	2019
26982724	2016
30787927	2019
35862773	2022
38857067	2024
29348171	2018
29137228	2017
31941790	2020
PPR436049	2021
32790406	2020
34884859	2021
25259443	2014
23812842	2013
29844859	2018
32518155	2020
27200302	2016
25738566	2015
33122196	2020
34035486	2022
30501125	2018
30791434	2019
32999046	2020
25424030	2015
23527557	2013
37621232	2023
31480444	2019
29025991	2017
32741371	2020
37206223	2023
33189132	2020
31346035	2019
33910952	2021
36959217	2023
24375407	2014
30220462	2018
23861750	2013
28218747	2017
31683947	2019
28004744	2016
29910690	2018
25935385	2015
38123744	2024
36145648	2022
32010128	2019
31042706	2019
37696884	2023
36979512	2023
30721025	2019
39213280	2024
25177320	2014
37250154	2023
30759143	2019
35910734	2022
28560184	2017
25903756	2015
35597231	2022
28860186	2017
37185500	2023
31395691	2019
35840635	2022
40915538	2025
26797122	2016
34185423	2021
36320287	2022
PPR279550	2021
34278967	2021
30150481	2018
36175670	2022
25817372	2015
33990570	2021
23733227	2013
26039737	2015
28574476	2017
28515320	2017
37891570	2023
35805896	2022
28282446	2017
39358603	2024
36982412	2023
26343062	2015
25637023	2015
36702124	2023
32991842	2020
31949249	2020
37744850	2023
32285592	2020
31690625	2019
37110681	2023
31901073	2020
27082955	2016
33281829	2020
34141446	2021
28281686	2017
34326484	2022
26160175	2015
24036116	2013
33057791	2020
31582740	2019
31572371	2019
26728464	2016
32560565	2020
27349853	2016
26826352	2016
30185616	2018
25417877	2014
24915158	2014
23121341	2012
33802084	2021
25692596	2015
29843451	2018
35078976	2022
30591587	2019
25060094	2014
32494608	2020
31453205	2016
36321646	2022
27951653	2016
27625115	2016
37547453	2023
28432336	2017
28445133	2017
26967324	2016
28980673	2017
35046401	2022
PPR177163	2020
28671638	2017
31861315	2019
27402846	2016
34160259	2021
31189652	2019
37654596	2023
23506195	2013
28345062	2016
28294122	2017
27975204	2017
36257952	2022
39337463	2024
31999086	2020
28260966	2017
34586597	2021
25811612	2015
38167935	2024
26284145	2015
31608948	2019
36055162	2022
32749019	2020
33310780	2020
30783107	2019
37421024	2023
37078032	2023
35996600	2022
26676577	2015
PPR246560	2020
35692162	2023
30183110	2018
35339637	2022
35182523	2022
27389109	2016
23267248	2012
28522851	2017
40769380	2025
25123491	2014
38667679	2024
28648046	2017
33684175	2021
31344098	2019
36902261	2023
36364321	2022
31020314	2019
27861127	2017
35497846	2020
38012147	2023
29619271	2017
34637790	2021
37242069	2023
30237564	2018
23954306	2013
31101825	2019
29895898	2018
34599021	2021
32928301	2020
28082979	2016
22286029	2012
38293340	2024
25746232	2015
PMC12145038	2025
31877657	2019
29530879	2018
37250041	2023
25662606	2015
34624313	2021
27600212	2015
39232496	2024
37049806	2023
30258540	2018
28827694	2017
31086218	2019
31439922	2019
35880114	2022
27686406	2017
34769195	2021
37754766	2023
34445529	2021
39512833	2024
23076240	2012
30789898	2019
36590273	2022
31577817	2019
34575867	2021
32989299	2021
31557001	2019
31804511	2019
37930352	2023
23168094	2013
34207397	2021
35369702	2022
28851842	2017
28939772	2017
33916151	2021
21543325	2011
30831539	2019
31147443	2019
23523887	2013
31766203	2019
41292488	2025
20655728	2010
27658254	2016
28302677	2017
37082607	2022
27681593	2016
26536273	2015
27437084	2016
28123638	2017
37174665	2023
37479708	2023
26637553	2016
21517019	2011
35935135	2022
28978309	2017
30563566	2018
24070898	2013
27334921	2016
29487239	2018
33860605	2021
29438987	2018
30285435	2018
31080074	2019
35614039	2022
646912	2014
34298060	2021
30420516	2018
19616486	2009
35109923	2022
24407959	2014
29324815	2018
30526311	2019
31592487	2019
26829466	2016
38135691	2023
35074429	2022
27827447	2016
35479435	2021
33361150	2021
PPR570129	2022
